Beschaffenheit_schluessel,Beschaffenheit_bezeichnung,AAA-Beschreibung,alias
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14718
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14721
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14729
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14738
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14751
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14753
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14755
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14758
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14768
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14770
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14787
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14792
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14802
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14813
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14823
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14825
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14836
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14843
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14846
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14848
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14850
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14862
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14868
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14869
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14870
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14872
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14876
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14888
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14899
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14902
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14904
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14907
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14921
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14929
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14938
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14943
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14948
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14960
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14975
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14979
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14982
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14995
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14996
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14997
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__14998
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15000
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15006
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15011
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15016
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15017
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15031
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15045
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15053
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15062
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15088
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15093
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15103
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15108
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15109
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15110
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15112
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15114
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15125
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15126
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15131
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15140
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15141
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15145
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15150
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15152
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15153
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15159
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15160
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15162
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15167
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15172
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15174
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15190
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15204
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15205
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15209
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15211
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15213
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15220
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15224
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15238
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15257
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15258
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15267
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15273
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15295
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15305
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15313
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15315
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15317
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15339
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15340
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15352
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15370
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15376
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15385
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15386
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15404
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15444
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15445
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15447
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15448
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15449
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15457
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15463
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15466
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15469
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15486
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15496
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15506
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15522
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15524
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15540
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15565
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15583
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15594
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15596
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15608
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15648
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15677
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15681
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15687
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15691
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15696
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15710
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15711
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15712
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15717
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15722
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15732
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15737
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15739
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15742
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15745
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15747
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15769
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15787
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15791
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15794
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15806
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15811
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15832
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15834
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15844
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15848
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15857
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15862
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15865
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15879
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15881
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15882
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15893
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15894
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15896
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15898
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15903
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15914
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15917
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15927
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15934
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15937
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15938
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15949
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15967
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15975
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__15986
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16021
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16023
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16030
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16034
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16053
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16057
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16060
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16061
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16062
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16063
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16065
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16073
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16082
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16106
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16114
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16126
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16153
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16172
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16176
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16186
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16205
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16207
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16210
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16224
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16235
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16243
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16248
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16261
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16269
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16276
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16278
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16292
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16300
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16307
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16308
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16319
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16320
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__16326
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16331
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16346
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16354
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16361
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16364
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16365
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16387
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16388
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16392
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16398
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__16402
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17350
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17356
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17367
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17380
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17381
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17390
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17398
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17414
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17421
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17422
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17434
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17463
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17485
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17494
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17495
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17508
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17509
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17511
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17515
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17525
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17543
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17557
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17559
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17562
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17569
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17579
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17594
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17602
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17624
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17625
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17636
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17649
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17660
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17678
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17692
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17695
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17724
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17725
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17746
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17748
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17759
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17768
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17772
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17778
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17798
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17799
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17800
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17805
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17807
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17808
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17812
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17826
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17834
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17838
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17851
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17860
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17865
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17867
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17887
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17932
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17938
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17946
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17953
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17984
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__17997
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18004
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18007
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18025
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18027
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18044
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18055
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18056
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18061
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18078
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18092
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18099
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18126
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18135
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18137
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18144
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18148
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18156
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18161
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18168
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18199
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18201
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18203
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18208
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18217
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18220
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18224
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18230
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18232
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18235
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18243
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18261
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18263
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18272
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18274
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18275
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18287
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18298
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18300
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18318
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18320
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18323
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18326
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18328
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18329
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18334
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18339
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18348
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18358
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18361
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18365
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18369
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18382
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18384
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18385
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18387
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18391
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18415
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18416
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18424
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18426
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18429
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18431
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18432
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18434
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18447
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__18448
