AAA-Beschreibung,alias,Funktion_schluessel,Funktion_bezeichnung,Zustand_schluessel,Lagergut_schluessel,Lagergut_bezeichnung,Zustand_bezeichnung,Name,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung
AX_IndustrieUndGewerbeflaeche,F14__29754,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29762,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29764,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29777,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29800,1460,Beherbergung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29809,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29811,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29829,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29842,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29844,1470,Restauration,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29845,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29859,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29874,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29884,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29929,1460,Beherbergung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29935,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29954,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29958,1730,Tankstelle,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29959,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29960,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29982,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29995,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30007,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30025,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30033,1730,Tankstelle,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30045,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30048,1730,Tankstelle,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30088,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30192,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30251,1420,Bank Kredit,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30323,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30359,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30361,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30367,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30459,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30480,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30506,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30512,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30555,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30558,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30653,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30681,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30730,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30747,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30803,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30823,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30827,1760,Forschung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__30986,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__31045,1740,Lagerplatz,,,,,,,
AX_FlaecheGemischterNutzung,F14__33549,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__33561,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__33563,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__33584,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__33587,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__33592,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__33716,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__33739,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__33807,2720,Betrieb,,,,,,,
AX_FlaecheGemischterNutzung,F14__33808,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__33855,2110,Wohnen mit Öffentlich,,,,,,,
AX_FlaecheGemischterNutzung,F14__33869,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__33971,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34101,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34102,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34124,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__34141,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34168,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__34284,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34313,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__34332,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34437,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34453,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34486,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34492,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34497,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34518,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34522,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34579,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34636,2110,Wohnen mit Öffentlich,,,,,,,
AX_FlaecheGemischterNutzung,F14__34724,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34727,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34760,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34777,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34789,2100,Gebäude- und Freifläche Mischnutzung mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34806,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34835,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__34854,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__34857,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__34869,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__34896,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__34902,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__34963,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__34987,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__35015,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__35027,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__35060,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__35089,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__35111,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__35117,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__35136,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__35191,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__35231,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__35311,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__35346,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41379,2110,Wohnen mit Öffentlich,,,,,,,
AX_FlaecheGemischterNutzung,F14__41403,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41407,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41413,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41414,2110,Wohnen mit Öffentlich,,,,,,,
AX_FlaecheGemischterNutzung,F14__41415,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41454,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__41467,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41469,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41474,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41489,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41496,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41500,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41501,2100,Gebäude- und Freifläche Mischnutzung mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41517,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41538,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41556,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41563,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41586,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41591,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41596,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41634,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41638,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41642,2100,Gebäude- und Freifläche Mischnutzung mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41684,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41687,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41718,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41732,2160,Gewerbe und Industrie mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41747,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41765,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41780,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41787,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41797,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41801,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41814,2160,Gewerbe und Industrie mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41821,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41826,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41840,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41850,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41859,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41860,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41861,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41876,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41884,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41895,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41905,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__41907,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41914,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41921,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__41941,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41968,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__41997,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42042,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42044,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42067,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__42076,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__42089,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42090,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__42129,,,2100,,,Außer Betrieb stillgelegt, verlassen,,,
AX_FlaecheGemischterNutzung,F14__42144,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42164,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__42182,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__42191,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42205,,,8000,,,Erweiterung Neuansiedlung,,,
AX_FlaecheGemischterNutzung,F14__42216,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__42232,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__42246,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42277,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42299,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42302,2150,Handel und Dienstleistungen mit Wohnen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42304,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42309,2110,Wohnen mit Öffentlich,,,,,,,
AX_FlaecheGemischterNutzung,F14__42335,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42339,2120,Wohnen mit Handel und Dienstleistungen,,,,,,,
AX_FlaecheGemischterNutzung,F14__42349,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheGemischterNutzung,F14__42351,2130,Wohnen mit Gewerbe und Industrie,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45413,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45414,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45458,1170,Sicherheit und Ordnung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45495,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45530,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45558,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45575,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45595,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45619,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45659,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45708,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45739,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45763,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45832,1110,Verwaltung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45861,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45887,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__45943,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46001,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46002,1130,Kultur,,,,,Götz-Friedrich-Platz,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46022,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46029,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46052,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46139,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46167,1170,Sicherheit und Ordnung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46268,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46291,1130,Kultur,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46320,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__46333,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48423,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48442,1150,Gesundheit Kur,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48455,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48460,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48466,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48515,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48529,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48547,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48588,1170,Sicherheit und Ordnung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48590,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48611,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48619,1300,Historische Anlage,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48626,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48647,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48655,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48679,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48706,1110,Verwaltung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48712,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48720,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48731,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48733,1140,Religiöse Einrichtung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48744,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48750,1160,Soziales,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48767,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48782,1120,Bildung und Forschung,,,,,,,
AX_FlaecheBesondererFunktionalerPraegung,F14__48787,1160,Soziales,,,,,,,
