Bewuchs_schluessel,Bewuchs_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Funktion_schluessel,Funktion_bezeichnung,Name
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8286,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8293,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8297,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8298,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8303,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8332,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8441,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8444,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8501,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8568,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8597,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8604,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8627,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8707,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8743,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8777,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8791,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8798,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8812,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8849,,,
1500,Gras,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8879,,,
1021,Baumbestand Laubholz,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8896,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8919,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__8962,,,
1600,Zierfläche,9998,Nach Quellenlage nicht zu spezifizieren,AX_Vegetationsmerkmal,F5__9202,,,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9765,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9779,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9814,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9834,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9868,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9902,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9970,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9981,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__9999,1040,Teich,
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__10016,1040,Teich,Fauler See
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_UntergeordnetesGewaesser,F5__10102,1040,Teich,
