Bauwerksfunktion_schluessel,Bauwerksfunktion_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung,Art_schluessel,Art_bezeichnung
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__197946,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__197964,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__197968,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__197973,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__197980,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198007,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198012,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198015,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198029,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198037,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198039,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198041,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198049,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198058,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198066,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198080,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198086,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198087,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198092,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198099,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198124,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198133,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198134,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198138,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198152,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198180,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198198,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198216,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198225,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198228,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198229,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198231,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198232,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198238,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198246,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198251,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198252,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198257,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198263,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198264,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198273,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198279,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198289,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198302,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198315,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198319,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198321,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198326,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198332,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198337,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198340,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198351,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198372,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198390,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198398,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198402,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198415,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198425,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198431,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198440,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198443,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198453,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198454,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198459,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198463,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198470,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198472,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198481,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198494,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198495,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198506,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198511,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198513,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198519,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198523,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198536,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198537,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198540,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198548,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198563,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198573,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198575,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198579,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198617,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198619,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198625,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198636,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198645,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198676,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198695,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198696,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198698,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198702,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198704,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198709,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198712,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198713,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198717,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198737,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198742,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198745,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198746,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198752,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198756,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198768,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198784,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198787,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198792,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198797,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198799,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198809,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198827,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198829,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198831,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198834,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198858,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198859,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198862,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198866,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198875,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198882,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198891,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198902,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198905,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198924,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198927,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198937,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198940,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198943,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198945,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198951,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198957,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198975,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__198987,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199002,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199003,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199004,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199006,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199010,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199016,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199017,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199020,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199029,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199036,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199064,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199074,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199075,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199077,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199080,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199093,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199115,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199116,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199118,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199126,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199149,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199154,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199166,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199167,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199177,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199195,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199201,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199215,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199226,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199227,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199229,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199230,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199232,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199237,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199239,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199242,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199244,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199271,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199273,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199278,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199279,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199289,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199303,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199306,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199307,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199312,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199332,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199333,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199367,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199368,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199370,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199375,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199381,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199387,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__199392,,,1010,Fahrbahnbegrenzungslinie
